instance,hard_cvrp_q100_bellman_ms,hard_cvrp_q100_linear_ms,hard_cvrp_q200_bellman_ms,hard_cvrp_q200_linear_ms,hard_cvrp_q500_bellman_ms,hard_cvrp_q500_linear_ms,hard_cvrp_q1000_bellman_ms,hard_cvrp_q1000_linear_ms,hard_cvrp_q2000_bellman_ms,hard_cvrp_q2000_linear_ms,hard_cvrp_q5000_bellman_ms,hard_cvrp_q5000_linear_ms,hard_cvrp_q10000_bellman_ms,hard_cvrp_q10000_linear_ms,hard_cvrp_q20000_bellman_ms,hard_cvrp_q20000_linear_ms,hard_cvrp_q50000_bellman_ms,hard_cvrp_q50000_linear_ms,hard_cvrp_q100000_bellman_ms,hard_cvrp_q100000_linear_ms,hard_vrpspd_q100_bellman_ms,hard_vrpspd_q100_linear_ms,hard_vrpspd_q200_bellman_ms,hard_vrpspd_q200_linear_ms,hard_vrpspd_q500_bellman_ms,hard_vrpspd_q500_linear_ms,hard_vrpspd_q1000_bellman_ms,hard_vrpspd_q1000_linear_ms,hard_vrpspd_q2000_bellman_ms,hard_vrpspd_q2000_linear_ms,hard_vrpspd_q5000_bellman_ms,hard_vrpspd_q5000_linear_ms,hard_vrpspd_q10000_bellman_ms,hard_vrpspd_q10000_linear_ms,hard_vrpspd_q20000_bellman_ms,hard_vrpspd_q20000_linear_ms,hard_vrpspd_q50000_bellman_ms,hard_vrpspd_q50000_linear_ms,hard_vrpspd_q100000_bellman_ms,hard_vrpspd_q100000_linear_ms,hard_vrptw_q100_wf10_bellman_ms,hard_vrptw_q100_wf10_linear_ms,hard_vrptw_q200_wf20_bellman_ms,hard_vrptw_q200_wf20_linear_ms,hard_vrptw_q500_wf50_bellman_ms,hard_vrptw_q500_wf50_linear_ms,hard_vrptw_q1000_wf100_bellman_ms,hard_vrptw_q1000_wf100_linear_ms,hard_vrptw_q2000_wf200_bellman_ms,hard_vrptw_q2000_wf200_linear_ms,hard_vrptw_q5000_wf500_bellman_ms,hard_vrptw_q5000_wf500_linear_ms,hard_vrptw_q10000_wf1000_bellman_ms,hard_vrptw_q10000_wf1000_linear_ms,hard_vrptw_q20000_wf2000_bellman_ms,hard_vrptw_q20000_wf2000_linear_ms,hard_vrptw_q50000_wf5000_bellman_ms,hard_vrptw_q50000_wf5000_linear_ms,hard_vrptw_q100000_wf10000_bellman_ms,hard_vrptw_q100000_wf10000_linear_ms,hard_vrpspdtw_q100_wf10_bellman_ms,hard_vrpspdtw_q100_wf10_linear_ms,hard_vrpspdtw_q200_wf20_bellman_ms,hard_vrpspdtw_q200_wf20_linear_ms,hard_vrpspdtw_q500_wf50_bellman_ms,hard_vrpspdtw_q500_wf50_linear_ms,hard_vrpspdtw_q1000_wf100_bellman_ms,hard_vrpspdtw_q1000_wf100_linear_ms,hard_vrpspdtw_q2000_wf200_bellman_ms,hard_vrpspdtw_q2000_wf200_linear_ms,hard_vrpspdtw_q5000_wf500_bellman_ms,hard_vrpspdtw_q5000_wf500_linear_ms,hard_vrpspdtw_q10000_wf1000_bellman_ms,hard_vrpspdtw_q10000_wf1000_linear_ms,hard_vrpspdtw_q20000_wf2000_bellman_ms,hard_vrpspdtw_q20000_wf2000_linear_ms,hard_vrpspdtw_q50000_wf5000_bellman_ms,hard_vrpspdtw_q50000_wf5000_linear_ms,hard_vrpspdtw_q100000_wf10000_bellman_ms,hard_vrpspdtw_q100000_wf10000_linear_ms,soft_cvrp_alpha1_bellman_ms,soft_cvrp_alpha1_linear_ms,soft_vrpspd_alpha1_bellman_ms,soft_vrpspd_alpha1_linear_ms,soft_vrptw_alpha1_beta1_bellman_ms,soft_vrptw_alpha1_beta1_linear_ms,soft_vrpspdtw_alpha1_beta1_bellman_ms,soft_vrpspdtw_alpha1_beta1_linear_ms
kroC100,0.00257387926974,0.00138757454744,0.00463273957055,0.0013410879431,0.010501916594,0.0013504188324,0.016655108091,0.00135257136829,0.0183672880889,0.0013527822645,0.0184388022274,0.00136889677981,0.0184283608219,0.00133666385076,0.0182953767906,0.00134652704093,0.018702225547,0.00134318288357,0.0181917591413,0.00132104410042,0.00207763922247,0.00190661058701,0.0037186997977,0.00188871512727,0.00861738980568,0.00189603842128,0.0158118240465,0.001832023743,0.0179732561692,0.00183587479346,0.0178851251051,0.00186586844894,0.0180054376204,0.00189258826068,0.0181782370799,0.00189648240444,0.0182803816906,0.00182273566558,0.0181029507603,0.00189001638641,0.00253798732529,0.00199170256711,0.00461518580738,0.00199531500038,0.0106773546024,0.00197587847557,0.0167513107861,0.0018828261946,0.0180962523299,0.00192422405665,0.0183565843093,0.00191744259177,0.0186539509029,0.00197645452084,0.0179761279885,0.00192577863967,0.0183294902579,0.0018969896671,0.0184102507456,0.0019164376526,0.00204568208087,0.00244063651673,0.00371549802336,0.00247308910778,0.0088644192499,0.00239810933438,0.01602193383,0.00234352216616,0.0182390566864,0.00233267396482,0.0181470257322,0.00227601942808,0.0182802537292,0.00227833672804,0.0185951318383,0.00238855263409,0.0185821796897,0.00236069130277,0.0181144823838,0.00232099802716,0.00836949498669,0.00173713952183,0.0104529775158,0.00256518125571,0.0182080806977,0.00453794630702,0.0179767742863,0.00592369161508
kroD100,0.00239159071396,0.00133973907242,0.00424265810218,0.00133793180033,0.00938833602463,0.00132046976986,0.0158436262239,0.00127451657635,0.0173586071621,0.00130386596258,0.0183429939285,0.00136072515693,0.0181610671219,0.00135208037847,0.0175237794834,0.00130430132491,0.017602798803,0.00129342977136,0.0173022821254,0.00130660671961,0.00207166932876,0.00187622892995,0.0036737263229,0.00188132076111,0.00914573673188,0.00189997055052,0.0158362075791,0.00183124693266,0.0176448459611,0.0018023701167,0.0173098267297,0.00175397978012,0.017409930535,0.00180707505317,0.0175279920073,0.00183208568298,0.0176169050807,0.00183198834855,0.0178098808527,0.0018532814168,0.00241717447372,0.00196901366297,0.00428869246736,0.00193641959889,0.00981576984236,0.00193165794201,0.0163056465946,0.00187239293211,0.0181258111292,0.00184869722437,0.0170269023173,0.00176296749444,0.0173397721558,0.00177726632105,0.0175690718389,0.00177457742917,0.0174234763216,0.00172925586736,0.0179157425157,0.00183294047348,0.00211102057187,0.00237599346127,0.00382382159614,0.0024985907962,0.00975652708398,0.00249596777213,0.0164944496676,0.00222741183913,0.0179231637811,0.00214080258609,0.0175167370246,0.0021333284978,0.0177645846657,0.0022449180718,0.0175072654062,0.00217625488297,0.0175807563158,0.00215654780518,0.0173414837166,0.00217157623861,0.00828514971251,0.00146025198083,0.0116644271034,0.00289878888721,0.0214305123974,0.00519017812656,0.0202065509507,0.00685990053164
kroE100,0.00255306150064,0.00141600279802,0.00443570465393,0.00142939026499,0.0102186877306,0.00140793512235,0.0169842048948,0.0013997584017,0.0187793093087,0.00141467727675,0.0194472404807,0.00141565541883,0.0194213439503,0.00143249790139,0.0193391866019,0.00141264087561,0.0195659166504,0.00144041864244,0.0199878075593,0.0014703713125,0.00239936944697,0.0021268947974,0.00410031818405,0.00208318351787,0.00976991842118,0.00200660171966,0.0164938395817,0.00196460762896,0.0190309627572,0.00199591436738,0.0194342933769,0.00193814794644,0.0190401553664,0.00196843425147,0.0191270418117,0.0019713056746,0.0190345661153,0.00199154192988,0.0191740806074,0.0019790595914,0.00261793649422,0.00211205707612,0.00452886696919,0.00204336427668,0.0104449817737,0.00209230408711,0.0169953772944,0.00207545955863,0.0194544870922,0.00208903372711,0.0195253436426,0.00211434370771,0.0192998224418,0.00209903003919,0.0195502140721,0.00205066769473,0.0193210518181,0.00209756389173,0.0192898285141,0.00205208388911,0.00224746093355,0.00267781351171,0.00391135344022,0.00260424126733,0.00959197728624,0.00247002260068,0.016111766317,0.00241492811966,0.0188169878067,0.00241815161327,0.019037217537,0.00246855313308,0.0191213430724,0.0025251835803,0.0192412452859,0.00245027908595,0.0192251807136,0.00247114206073,0.0188868680001,0.00247919218164,0.00888275684414,0.00197428886186,0.01160720338,0.00287590483065,0.0219366266699,0.00551642513943,0.0219174173187,0.00687413558437
rd100,0.00237729825079,0.00131427591355,0.00412513561343,0.00130475871121,0.00949592152618,0.00126478694032,0.01503165632,0.00127906024885,0.0167629240982,0.00124446524084,0.0170332657685,0.0013071792901,0.0169421431597,0.00127987841167,0.0169413159856,0.00128647771758,0.0169204412785,0.00129182405374,0.0167674882629,0.00130244925337,0.00216023313236,0.00184274760489,0.00371978142564,0.00180823178615,0.00921744660847,0.00180097432711,0.0154615551123,0.00177704168762,0.0176119408242,0.00178225340767,0.0172080601587,0.00176960456416,0.0170878302177,0.00177162668991,0.0171666008618,0.00175495598579,0.0174639807199,0.00179454136952,0.0168647463573,0.00175957073555,0.00238195858731,0.00182763750674,0.00418309782563,0.00187850246083,0.00937993265235,0.0018455003977,0.015390704117,0.0018459280754,0.0174330666109,0.00184048853928,0.0175421008315,0.00184541525493,0.0172177858127,0.00180393907743,0.0169403703139,0.00182947314885,0.0169982321945,0.00180655091493,0.0172233168564,0.00184288315384,0.00215922561533,0.00232316638285,0.00372787325256,0.00227732560258,0.0091040868164,0.00225201836743,0.0153415461086,0.00213763825175,0.0176037284138,0.00219850501808,0.0170265953824,0.00215766704642,0.0172356084109,0.00209935843606,0.0173005259334,0.00215720874446,0.0171960345984,0.00223133822145,0.0176642584611,0.00220335614537,0.00791210469266,0.0017890499627,0.0103405095752,0.0025504905849,0.0183007887561,0.00429197872897,0.0176371540944,0.0057094856921
eil101,0.00251734702097,0.00135686450636,0.00443496347808,0.00135191952293,0.0102240489117,0.00134393067468,0.0166823034833,0.00135076723579,0.0178827253219,0.00134705352248,0.0185495455389,0.00139065757178,0.0186701766178,0.00138369756829,0.0187806261386,0.00140878942845,0.0185424338507,0.00138549389344,0.0184928434056,0.00139319369831,0.00230988651562,0.00191857212474,0.0041228442678,0.00194297005695,0.00947348377195,0.00190165044242,0.016711268194,0.00195497119353,0.0189877150344,0.00193650959637,0.0188982519134,0.0019487194977,0.0190009500466,0.00192813456837,0.0195697455969,0.00199416110795,0.0197173334385,0.00200042408906,0.0190837388599,0.00195530953466,0.00274209523287,0.00204974316718,0.00454291918609,0.00205351037331,0.0106283585579,0.00196329046824,0.0167714755308,0.00196769636114,0.0187054301266,0.00196815334261,0.0190026033254,0.00201366067401,0.0188945508824,0.00200233873164,0.0191250956242,0.00199400801192,0.0190519918459,0.00201888666587,0.0191685292032,0.00202296667172,0.0024034754185,0.00262153695315,0.00419127712277,0.00260944932846,0.0100141097537,0.00258051863263,0.017222792484,0.0025509550728,0.0195469809809,0.0025882395571,0.0193851745595,0.00255386858853,0.0190263513385,0.00253589560225,0.0191462569405,0.0025324456285,0.0192297944349,0.00253996637085,0.0191185714832,0.00252056400084,0.00897195381261,0.00214765315436,0.0117630362415,0.00293155407545,0.0218589665122,0.00481204165303,0.0202070602974,0.00709186068777
lin105,0.0033900488506,0.0014238416348,0.00612503598444,0.00144438955764,0.0125371788925,0.00146472073634,0.0203308191189,0.00145811704597,0.0209692381891,0.00146450983637,0.0207752363145,0.0014398655167,0.0208241847487,0.00141795298635,0.0205546648579,0.00140612564576,0.0203339840176,0.00141709439256,0.0208222629409,0.00145743488545,0.00267589582213,0.0020105473313,0.00487143351244,0.00201385938025,0.0115194217256,0.00201228903686,0.0190172485927,0.00197391671667,0.0208999728301,0.00195251297932,0.0206954533226,0.00198563789546,0.020642411857,0.00194221521298,0.020766748349,0.00195566889743,0.0207723562037,0.0019620769762,0.0206844620031,0.0019600003136,0.00332742494169,0.00207306733115,0.00588589624363,0.00206274456415,0.0121645865265,0.00199829745057,0.0194405606641,0.0019663247228,0.0203902006362,0.00200476934149,0.0203827887732,0.00197902236295,0.0201786391703,0.00198418802147,0.0202281738005,0.00200143903323,0.0202340003642,0.00194288323295,0.0206880301212,0.00199511197566,0.00248347128989,0.00260339221327,0.00471125234385,0.00254979754607,0.0114499925576,0.00258013504413,0.0179445879989,0.00241548469067,0.0197797139862,0.0023452927629,0.0199401806544,0.00239707221892,0.0199097298266,0.00242005251503,0.0198746919469,0.00238046166627,0.0201276467273,0.00241697684536,0.0202856157576,0.00245155367059,0.00933925752977,0.00174458872193,0.0119380416876,0.00275616552378,0.0216211190867,0.00500470942686,0.0219597487868,0.00653942584358
pr107,0.00260468478136,0.00138518160423,0.00471817482673,0.00137143734863,0.0109595923064,0.00135434507324,0.0178511397919,0.00137611964535,0.0197170432588,0.00133842290952,0.0191300263994,0.00133034626253,0.019351555848,0.00132464542554,0.0191087076988,0.0013368840975,0.0191215151631,0.00132605417992,0.0194706386293,0.00132195527565,0.00218629152857,0.00187067664109,0.00378333970195,0.00185124848198,0.00969900294848,0.00183917362333,0.0165523628238,0.00179646456481,0.0192649687909,0.00180890705836,0.0196510965257,0.00179192701847,0.0193986149638,0.00186062781304,0.0193287782438,0.00174444264185,0.0193054113014,0.00177880414674,0.01949361586,0.00180249032063,0.00257308967963,0.00189747389553,0.00438264825374,0.00186314830445,0.0103107632982,0.00181222635409,0.0171860177356,0.00182691295865,0.0191072663699,0.00182433995446,0.0190070896373,0.00184336214508,0.0187266479401,0.00180201934288,0.0186960439725,0.001802828277,0.0187044179261,0.00181617263793,0.018934128562,0.00183239453653,0.00210662658471,0.00230977288003,0.00410393154676,0.0024441177477,0.0100215160443,0.00241680402156,0.0171613495564,0.00227964391962,0.0202154321986,0.00236145502977,0.0202044044853,0.002296593237,0.0199875679565,0.00231723933375,0.0197357015986,0.00222363768973,0.0196223927163,0.00224864631492,0.0193198740364,0.00224313320847,0.00861500555666,0.00147650293233,0.011131495169,0.00253234302037,0.0202674854583,0.00437702765401,0.0202554587806,0.00572905602438
pr124,0.00324258342331,0.00140325470897,0.00605426431681,0.00141738220845,0.0146190775528,0.00143887727396,0.0239753536322,0.00143569389888,0.0257516030181,0.00141894430649,0.0261193125424,0.00138138284573,0.0266195331009,0.00143609451225,0.026374116468,0.00139663968827,0.0260194624411,0.00141331769262,0.0260762972621,0.00145743700957,0.00266117224403,0.00207347345853,0.00534786700964,0.00212703929485,0.0138065994754,0.00210492171812,0.0235262551169,0.00203556743421,0.027096924536,0.00205581744359,0.0298991209711,0.00236379151401,0.0307033159349,0.00235131144265,0.0298905726925,0.00224981214087,0.0293862180429,0.00226712356718,0.0300979984951,0.00226855107643,0.00365126808287,0.0021845434964,0.00622481450127,0.00218294120472,0.0154465091134,0.00213640519916,0.0247624801902,0.00214067855025,0.0260557321522,0.00206476116931,0.026831285216,0.00209949045469,0.0266526385928,0.0020693050253,0.0267899967853,0.00202869587445,0.0266152822506,0.00205157027031,0.027106990865,0.00207798668429,0.00277441550118,0.00274421246748,0.00512919887363,0.00271246565347,0.0135933583449,0.00264456515415,0.0231623199148,0.00250798794159,0.0270066974533,0.00252200448917,0.0271715846104,0.00251684649517,0.0271200574931,0.00251473757535,0.0271079425319,0.00253377775751,0.0265945694378,0.00255322842969,0.0268337671398,0.00249365986978,0.0118124195282,0.00186955026099,0.0159160751233,0.00295199185252,0.0275236561803,0.00537561953705,0.02661746074,0.0068122211247
bier127,0.00227494016907,0.0010431683945,0.00425083209705,0.000929460457499,0.010493410145,0.000899778204673,0.0179392042193,0.000972550754942,0.0201837521445,0.000947605921021,0.0202721522836,0.000951585245861,0.0200578265404,0.000959661584939,0.0199842925659,0.000960401678398,0.0203131423928,0.000965766475735,0.0199552212001,0.000978137645486,0.00176478000296,0.00131412738087,0.00334688037592,0.00130474509221,0.00908886162236,0.00132290663463,0.0167700524895,0.00129551802584,0.0201621637969,0.00127954924084,0.020167043117,0.00128425097346,0.0202760340633,0.00128369539962,0.020162183959,0.00130038166202,0.0204696538595,0.00125058589891,0.0205625398392,0.0012924998966,0.00221399821109,0.00138359610103,0.00428295729044,0.0013620614507,0.0108220639799,0.00134931232366,0.0183148477134,0.00135852534938,0.0207589105931,0.00132754084171,0.0205702883943,0.00130288876207,0.0206243735434,0.00132499645563,0.0207773114482,0.0013037737694,0.0203595016084,0.00130108210999,0.0203341873564,0.00131632944534,0.00179939468423,0.00182798981444,0.00344582659963,0.00178349625555,0.0090752427625,0.00173785371805,0.016648453368,0.00174795096653,0.0207572857855,0.00168479106927,0.0208537734865,0.00165520055217,0.0206895353168,0.00166436429606,0.0207602242059,0.00171365973949,0.0207496991327,0.00167854852842,0.0205633238058,0.0016463875823,0.00863615244445,0.00112366242035,0.0119154840632,0.00200853021931,0.022026387084,0.00357741510811,0.0195567528455,0.004649559456
ch130,0.00248770949582,0.00106762432473,0.0048031393193,0.00104232137478,0.0124922861676,0.00104626259308,0.0204318200392,0.00104873025112,0.0224505982983,0.0010343828516,0.0228767185963,0.00102044564902,0.0227636922377,0.00103625654396,0.0228526931603,0.00105150149155,0.0228511036973,0.0010577208865,0.022557600776,0.00099932645397,0.0019240093276,0.00142199975826,0.00385745916879,0.00138528991289,0.0106365299523,0.00137899598161,0.0190292097201,0.0013196869181,0.0225485805768,0.00130866716309,0.0225362945936,0.00137735924422,0.0227677246027,0.00137111341153,0.0224920042284,0.00133906945479,0.0224376584622,0.00132637956739,0.0227470770211,0.0013750580962,0.00248728254976,0.0014847251628,0.00496274478665,0.0014690694767,0.0126010660417,0.00148043969059,0.0205413388657,0.00142823273338,0.0230869424693,0.00146625347685,0.023075779952,0.00143029124992,0.023045214666,0.00143001165459,0.0231894304795,0.00142724694605,0.0232421559057,0.00145791588425,0.0236957727122,0.00148708099676,0.00206595129731,0.00202785049875,0.00401599164675,0.00198743742063,0.0112972276825,0.00196579136705,0.0205081620934,0.00197475868497,0.0241647053138,0.0018804009763,0.0263049768519,0.00215047751353,0.0261001461607,0.00216423046457,0.0239349225725,0.0018470563463,0.0238936515901,0.00188840293987,0.0239564956999,0.00185231149952,0.0100194878063,0.00146342966106,0.0144797214138,0.00243911011596,0.0267482212593,0.00455342758919,0.0228236448705,0.00517630494648
pr136,0.00350705618293,0.00144658136659,0.00659063078738,0.00145847644633,0.0150229700293,0.00141728519293,0.0258761838224,0.00140412165872,0.0321392575928,0.00139697917525,0.0316506725748,0.00138614739737,0.032176029601,0.00139005058389,0.0321142939722,0.00139593587635,0.0320713575575,0.00137113785132,0.0324640306454,0.00142682051597,0.0026957401956,0.00207760037397,0.00525995707884,0.00205363894188,0.0140490446755,0.00200315496592,0.0254571814062,0.00198420575379,0.0326208572547,0.00195224996584,0.0323707959732,0.00195208795327,0.0324892787524,0.00197150196756,0.0318411768452,0.00185469069354,0.031880638888,0.00191810284474,0.0321720876363,0.00186223740151,0.0034174432791,0.00202990658379,0.00648513618677,0.0020056740462,0.0146528199042,0.00193357967114,0.0254395319257,0.00196872096137,0.0312435092324,0.0018639606928,0.0318484028154,0.00188752085708,0.0331655279915,0.00196939559249,0.0321213863549,0.00191969177491,0.0317484602197,0.00190580201786,0.0319940173401,0.0018943412239,0.00266096156507,0.00268248977971,0.00532249325378,0.00262205674131,0.0133227950973,0.00254882779644,0.0249829369441,0.00249787556108,0.0322250580046,0.00241671540361,0.0326743122264,0.00247410480792,0.0326277650897,0.00245116552688,0.0323649427147,0.0024409473805,0.0320920381246,0.00239731932022,0.0327801815977,0.00244048868345,0.0139300997381,0.00158605698697,0.0186923623313,0.00298425511724,0.0326326970142,0.00533317333845,0.0304745086089,0.00668919361852
pr144,0.00337790245979,0.00144713128217,0.00649360381304,0.00144182592836,0.0165351532789,0.00141016276099,0.0286498495917,0.00136690774339,0.0359968323674,0.00140835293289,0.0350481547682,0.00135807197238,0.0350187344609,0.00133974086732,0.0348181121827,0.0013497170993,0.035329906377,0.00137791100633,0.0350916587711,0.00139779595534,0.00281059424335,0.00211369569123,0.00544442871609,0.00200470100976,0.0150882960906,0.00192069275477,0.0280497040756,0.00194873653667,0.0360374067534,0.00190720330174,0.0357455676294,0.00190286456946,0.0361057515254,0.00190958861732,0.0372889850101,0.00190746887017,0.0370405215201,0.00196282411133,0.0367828373855,0.00193209846727,0.00355564405159,0.00216061586195,0.00679593875512,0.00211429217797,0.0168994152837,0.00217250781016,0.0300419082525,0.00206025200977,0.036763105654,0.00205556606178,0.0369304970825,0.00217589717591,0.037964314187,0.00218651620535,0.0377124863295,0.00210383465559,0.0372498323773,0.00211015638353,0.0366856817932,0.0020845927748,0.00296594505296,0.00278261147826,0.0056069009599,0.00270920016364,0.0152748060121,0.00268131555803,0.0289700744518,0.00263415334445,0.0363125022695,0.00254848352791,0.0357099700043,0.00263033563049,0.0367203128442,0.00262612627991,0.0368955135773,0.00261246509101,0.0367745007906,0.00263299078192,0.0366117009592,0.00262796894792,0.0153738277527,0.00203152520818,0.0214385893451,0.00315719982193,0.0358770135974,0.00561168911336,0.03165095743,0.00632727606345
ch150,0.0028535449518,0.00127140732076,0.00530063024431,0.00118012063193,0.0133639097141,0.00120983448288,0.0256328147028,0.00121499839621,0.0330623553528,0.00121255038147,0.0325087285849,0.00119899188762,0.0325724057065,0.00121556996138,0.0324733560643,0.00122431239555,0.0330529499256,0.00124163637086,0.0364850596519,0.00138570369498,0.00250019001425,0.00191917774831,0.00464846484602,0.00180210702353,0.0130419296781,0.00180085756837,0.0239055985848,0.00161116114657,0.0329088126892,0.00164893676664,0.0328503711977,0.00159098929107,0.0329501153213,0.00158060442253,0.0327906023543,0.00160233716665,0.0327804366354,0.00157185409436,0.0329784322132,0.00162488808583,0.00288125772536,0.00176551355207,0.00555431262879,0.00186732296845,0.0149178327416,0.00181891930728,0.0268617975717,0.00179590605256,0.0345892220954,0.0017669235771,0.0334612193,0.00165397026498,0.0332342971087,0.00166621401186,0.0335655019635,0.00167420391763,0.0334198776861,0.00170459097487,0.0343368699354,0.00171801528003,0.00239172893128,0.00244930194964,0.004493284806,0.00240412258116,0.0126531151938,0.00226929404743,0.0247675104022,0.00220956829541,0.0344278927256,0.00220870448697,0.0343945313844,0.00217524618299,0.0343772774149,0.0021687881029,0.03444893038,0.00219959043708,0.0342536480099,0.00215049106365,0.035860826221,0.00227082803473,0.0151432703374,0.00187905829209,0.0203294978654,0.00279471744094,0.0351845049609,0.00501130549389,0.0320436746988,0.00629586677999
kroA150,0.00415431591017,0.00152201825507,0.00800190444183,0.00151688595759,0.0203018251213,0.00150458220051,0.0336014582843,0.00147578316045,0.0388167915227,0.00145827864788,0.0389635704824,0.0014607440431,0.0387395599287,0.00146837271998,0.0389128759874,0.00146079873553,0.0391033080472,0.00139600463474,0.0380109468243,0.00141902686073,0.00318631986796,0.002031917293,0.00675573390622,0.00201790283394,0.0177951099722,0.00207727030064,0.0329960735144,0.00207020049892,0.0391261395203,0.00203260085247,0.0396980667699,0.00208442034876,0.0399857251389,0.00204243360048,0.0404895942991,0.00214743885705,0.0395600917794,0.00210549575954,0.0395534153384,0.00208891892287,0.0041800861096,0.00223875919011,0.00813896440024,0.00218818599562,0.0202718832354,0.00212371250058,0.0347334931055,0.00216687974275,0.0397668509166,0.00203342951436,0.0395344139158,0.0020617727104,0.0390871247655,0.00205569283015,0.0388283051835,0.00209491208701,0.0390247414634,0.00210513906549,0.0398994533775,0.00215975724329,0.0034903805209,0.00297346190557,0.00699298606303,0.0028602319076,0.01847254087,0.00274161683788,0.0336579044798,0.00284311172269,0.0396671558905,0.00274342401264,0.0398053178362,0.00262839720339,0.0402057652877,0.00270872779182,0.0402289403814,0.00272566260725,0.0400064407729,0.00271816219801,0.0400348292566,0.00276525519106,0.0171566387016,0.0022334540143,0.0240602218319,0.00339694207886,0.042741077916,0.00640162984681,0.0400793154583,0.00787769121088
kroB150,0.00352600420298,0.00151818710423,0.00677131945667,0.0015475140011,0.0168308507953,0.00155665680266,0.0302444350351,0.00152088247685,0.0400163665466,0.0015038521172,0.039555397334,0.00152762552474,0.0392102023212,0.00148854195972,0.0393039342845,0.0014796481992,0.0391426726163,0.00146688953497,0.0400729713484,0.00152493652452,0.00283695753934,0.00222569107501,0.00555696146259,0.00220684784888,0.0138874708366,0.00214935401294,0.027837017036,0.00216077675525,0.04028306143,0.00219113947904,0.0402603969564,0.00211288264228,0.0398116167045,0.00218749671876,0.0393405979544,0.00206353628213,0.0395085730088,0.0019914407875,0.0401066415336,0.00213813157608,0.00366441305264,0.00222361246998,0.00687911369765,0.00222494331974,0.0168029035185,0.00217821007944,0.030152173913,0.00216466327681,0.0399613986014,0.00214714590915,0.0397131170327,0.00212241649369,0.0401712460834,0.00213321472683,0.0400801603206,0.00212967809948,0.040208837602,0.00207400002489,0.0400074011842,0.00214431895426,0.00272844397152,0.00295928042353,0.00523353011367,0.00283534075057,0.0141141832861,0.00275413050723,0.0276513756394,0.00270497173307,0.0397326473042,0.00272159942955,0.0403017772942,0.00268759675339,0.040207060148,0.00269475950643,0.0398309236468,0.00263995997825,0.0401475771809,0.00269808220509,0.0400853810077,0.00267136827483,0.0169528039601,0.00220758303255,0.0242610204032,0.00323821936971,0.0419808992066,0.00609057245004,0.0383705011127,0.0075756157057
pr152,0.00359824262182,0.00144023527683,0.00738344937573,0.00146152395874,0.019022122463,0.0014822910861,0.0321944498101,0.00145222705166,0.0375555805919,0.0013979810378,0.037166579945,0.00140568091887,0.0373532795458,0.00143384593325,0.0378780016665,0.00143751069149,0.0380257424237,0.00141271612769,0.037467590858,0.00145160002613,0.00294395902025,0.00214761410811,0.00685553377026,0.00229543346922,0.0177150221435,0.00215200222086,0.0315032920644,0.00206802770327,0.0404462689585,0.00206269131443,0.0400689558458,0.00200695609592,0.0409739408342,0.00206258920689,0.0408667756436,0.00204863243678,0.0404563476009,0.00200532613556,0.0407209463311,0.00208683811837,0.00409866711479,0.00225059190508,0.0085672526644,0.00233524200064,0.0211753096877,0.00226364696162,0.0351558094568,0.00217890301059,0.0408270596881,0.00216505009916,0.0405834178808,0.002155748519,0.0407656027068,0.00209206771605,0.0397335108074,0.00215343666958,0.0402371142317,0.00212710263675,0.0402355355275,0.00215009374409,0.00313698204712,0.00298058747262,0.00650305643347,0.00294676092363,0.0173036060354,0.00277334812452,0.0327307302065,0.00278884854367,0.0421470898133,0.00276859037362,0.0411001602893,0.00280675528511,0.0419435450046,0.00286506681336,0.0419237831719,0.00285350667435,0.0420489866285,0.00271642974919,0.0420284945785,0.0028328611898,0.0177635178343,0.00220059768233,0.0236886177899,0.00327295816505,0.0401177438119,0.00628385426485,0.0392415633339,0.00760845449773
u159,0.00337429730259,0.00126711395789,0.00659146277157,0.00126389141667,0.017273630208,0.00119248069374,0.0293288852392,0.00124048180217,0.0364569449508,0.00123089620232,0.0360570037858,0.00112791325896,0.0363525028173,0.00117716975713,0.0363402136783,0.00109637691646,0.0366351980071,0.00126035221803,0.036971643005,0.0012701651213,0.00259914280442,0.0017652205994,0.00537841326528,0.0017667688448,0.0143459623854,0.00176320197479,0.026312458887,0.00172294844427,0.0370446378959,0.00167249531283,0.0370929154303,0.00166143205331,0.0369036460255,0.00166899546702,0.0365790628772,0.00165635750785,0.0368108366769,0.00164449882254,0.0377234901354,0.00169673328594,0.00352635420817,0.00184381107612,0.00673877826072,0.00186131699345,0.017350261117,0.00176118971888,0.0297948633912,0.00176984926224,0.0370001850002,0.00172227063707,0.0370873757603,0.00172228546825,0.0368349478802,0.00172832936394,0.0364832178037,0.00169032559052,0.0369310510377,0.00170183389437,0.0375546041761,0.00174732484833,0.00270101449902,0.00249737401385,0.00536209013646,0.00242107200012,0.0146669355548,0.00234439654061,0.0281744520201,0.00244488017642,0.0396212607473,0.00244976996683,0.0376143458963,0.00225711216042,0.0374257110778,0.00222254992388,0.0374744613079,0.00223687348033,0.0372361855824,0.00220919022213,0.037248631132,0.00221591916327,0.0152591287098,0.0018787139827,0.02186457354,0.00271592069527,0.0379412300338,0.00522749441967,0.0338536849589,0.00615084881289
